time, flightMode, statIgniter1, statIgniter2, statIgniter3, statIgniter4, statAccelerometer, statBarometer, statGPS, statSD, temperature, altitude, altitude_ft, speed, acceleration, gps_fix, latitude, longitude, pitch, yaw, roll, batt1_mV, batt2_mV, batt3_mV
1329.24, 1, 0, 0, , , 1, 1, , 1, 21.24, 0.64, 2.11, 0.08, 0.98, 1, 47.98683167, -81.84858704, 4.54, 1.82, , , , 
1329.367, 1, 0, 0, , , 1, 1, , 1, 21.24, 0.66, 2.16, 0.14, 0.98, 1, 47.98683167, -81.84858704, 4.58, 1.71, , , , 
1329.527, 1, 0, 0, , , 1, 1, , 1, 21.25, 0.67, 2.21, 0.09, 0.98, 1, 47.98683167, -81.84858704, 4.61, 1.94, , , , 
1329.944, 1, 0, 0, , , 1, 1, , 1, 21.25, 0.71, 2.34, 0.1, 0.98, 1, 47.98683167, -81.84858704, 4.29, 2.53, , , , 
1330.087, 1, 0, 0, , , 1, 1, , 1, 21.25, 0.73, 2.38, 0.11, 0.98, 1, 47.98683167, -81.84858704, 4.94, 2.02, , , , 
1330.359, 1, 0, 0, , , 1, 1, , 1, 21.26, 0.76, 2.48, 0.1, 0.98, 1, 47.98683167, -81.84858704, 4.2, 2.36, , , , 
1330.615, 1, 0, 0, , , 1, 1, , 1, 21.26, 0.8, 2.62, 0.15, 0.98, 1, 47.98683167, -81.84858704, 3.98, 2.57, , , , 
1330.744, 1, 0, 0, , , 1, 1, , 1, 21.26, 0.82, 2.69, 0.17, 0.98, 1, 47.98683167, -81.84858704, 5.49, 1.6, , , , 
1330.887, 1, 0, 0, , , 1, 1, , 1, 21.26, 0.84, 2.77, 0.17, 0.98, 1, 47.98683167, -81.84858704, 3.53, 2.94, , , , 
1331.015, 1, 0, 0, , , 1, 1, , 1, 21.26, 0.86, 2.83, 0.18, 0.99, 1, 47.98683167, -81.84858704, 5.85, 2.07, , , , 
1331.159, 1, 0, 0, , , 1, 1, , 1, 21.26, 0.88, 2.88, 0.13, 0.98, 1, 47.98683167, -81.84858704, 3.75, 2.56, , , , 
1331.383, 1, 0, 0, , , 1, 1, , 1, 21.27, 0.9, 2.95, 0.08, 0.98, 1, 47.98683167, -81.84858704, 5.26, 1.77, , , , 
1331.511, 1, 0, 0, , , 1, 1, , 1, 21.27, 0.92, 3.02, 0.16, 0.98, 1, 47.98683167, -81.84858704, 4.95, 2.74, , , , 
1331.67, 1, 0, 0, , , 1, 1, , 1, 21.27, 0.94, 3.09, 0.13, 0.98, 1, 47.98683167, -81.84858704, 3.63, 2.27, , , , 
1331.799, 1, 0, 0, , , 1, 1, , 1, 21.27, 0.96, 3.15, 0.17, 0.98, 1, 47.98683167, -81.84858704, 4.95, 1.34, , , , 
1331.958, 1, 0, 0, , , 1, 1, , 1, 21.26, 1, 3.27, 0.23, 0.98, 1, 47.98683167, -81.84858704, 4.12, 2.82, , , , 
1332.342, 1, 0, 0, , , 1, 1, , 1, 21.27, 1.04, 3.41, 0.1, 0.98, 1, 47.98683167, -81.84858704, 4.52, 2.28, , , , 
1332.503, 1, 0, 0, , , 1, 1, , 1, 21.27, 1.04, 3.41, 0, 0.98, 1, 47.98683167, -81.84858704, 4.77, 1.73, , , , 
1332.615, 1, 0, 0, , , 1, 1, , 1, 21.27, 1.04, 3.4, -0.03, 0.98, 1, 47.98683167, -81.84858704, 4.36, 2.57, , , , 
1332.758, 1, 0, 0, , , 1, 1, , 1, 21.28, 1.03, 3.37, -0.08, 0.98, 1, 47.98683167, -81.84858704, 4.52, 2.28, , , , 
1332.887, 1, 0, 0, , , 1, 1, , 1, 21.28, 1.02, 3.34, -0.09, 0.98, 1, 47.98683167, -81.84858704, 4.29, 1.88, , , , 
1333.158, 1, 0, 0, , , 1, 1, , 1, 21.28, 0.99, 3.25, -0.11, 0.98, 1, 47.98683167, -81.84858704, 4.57, 2.13, , , , 
1333.287, 1, 0, 0, , , 1, 1, , 1, 21.28, 0.97, 3.19, -0.14, 0.98, 1, 47.98683167, -81.84858704, 4.18, 2.34, , , , 
1333.526, 1, 0, 0, , , 1, 1, , 1, 21.29, 0.95, 3.12, -0.09, 0.98, 1, 47.98683167, -81.84858704, 4.8, 2.19, , , , 
1333.926, 1, 0, 0, , , 1, 1, , 1, 21.29, 0.89, 2.91, -0.16, 0.98, 1, 47.98683167, -81.84858704, 4.63, 2.45, , , , 
1334.166, 1, 0, 0, , , 1, 1, , 1, 21.3, 0.87, 2.86, -0.07, 0.98, 1, 47.98683167, -81.84858704, 4.49, 1.94, , , , 
1334.358, 1, 0, 0, , , 1, 1, , 1, 21.3, 0.85, 2.77, -0.13, 0.98, 1, 47.98683167, -81.84858704, 4.6, 2.31, , , , 
1334.487, 1, 0, 0, , , 1, 1, , 1, 21.31, 0.84, 2.74, -0.11, 0.98, 1, 47.98683167, -81.84858704, 4.23, 1.79, , , , 
1334.63, 1, 0, 0, , , 1, 1, , 1, 21.31, 0.83, 2.71, -0.09, 0.98, 1, 47.98683167, -81.84858704, 4.46, 2.25, , , , 
1334.902, 1, 0, 0, , , 1, 1, , 1, 21.31, 0.82, 2.68, -0.05, 0.98, 1, 47.98683167, -81.84858704, 3.95, 2.02, , , , 
1335.03, 1, 0, 0, , , 1, 1, , 1, 21.31, 0.82, 2.68, -0.01, 0.98, 1, 47.98683167, -81.84858704, 4.87, 1.83, , , , 
1335.174, 1, 0, 0, , , 1, 1, , 1, 21.32, 0.82, 2.7, 0.02, 0.98, 1, 47.98683167, -81.84858704, 4.12, 2.08, , , , 
1335.542, 1, 0, 0, , , 1, 1, , 1, 21.32, 0.83, 2.73, 0.03, 0.98, 1, 47.98683167, -81.84858704, 4.66, 1.99, , , , 
1335.798, 1, 0, 0, , , 1, 1, , 1, 21.32, 0.83, 2.72, 0, 0.98, 1, 47.98683167, -81.84858704, 4.12, 2.28, , , , 
1335.975, 1, 0, 0, , , 1, 1, , 1, 21.33, 0.83, 2.71, -0.02, 0.98, 1, 47.98683167, -81.84858704, 4.49, 2.02, , , , 
1336.102, 1, 0, 0, , , 1, 1, , 1, 21.33, 0.82, 2.69, -0.07, 0.98, 1, 47.98683167, -81.84858704, 4.55, 2.08, , , , 
1336.246, 1, 0, 0, , , 1, 1, , 1, 21.33, 0.81, 2.67, -0.04, 0.98, 1, 47.98683167, -81.84858704, 4.43, 2.48, , , , 
1336.358, 1, 0, 0, , , 1, 1, , 1, 21.33, 0.81, 2.65, -0.03, 0.98, 1, 47.98683167, -81.84858704, 4.99, 1.85, , , , 
1336.502, 1, 0, 0, , , 1, 1, , 1, 21.33, 0.8, 2.62, -0.07, 0.98, 1, 47.98683167, -81.84858704, 3.95, 2.31, , , , 
1336.63, 1, 0, 0, , , 1, 1, , 1, 21.34, 0.79, 2.6, -0.06, 0.98, 1, 47.98683167, -81.84858704, 4.64, 2, , , , 
1336.774, 1, 0, 0, , , 1, 1, , 1, 21.34, 0.79, 2.59, -0.01, 0.98, 1, 47.98683167, -81.84858704, 4.61, 1.91, , , , 
1336.902, 1, 0, 0, , , 1, 1, , 1, 21.34, 0.78, 2.56, -0.07, 0.98, 1, 47.98683167, -81.84858704, 4.12, 1.99, , , , 
1337.046, 1, 0, 0, , , 1, 1, , 1, 21.34, 0.78, 2.55, -0.01, 0.98, 1, 47.98683167, -81.84858704, 4.64, 1.85, , , , 
1337.158, 1, 0, 0, , , 1, 1, , 1, 21.34, 0.77, 2.54, -0.06, 0.98, 1, 47.98683167, -81.84858704, 4.15, 2.25, , , , 
1337.43, 1, 0, 0, , , 1, 1, , 1, 21.34, 0.77, 2.54, 0.01, 0.98, 1, 47.98683167, -81.84858704, 4.74, 1.88, , , , 
1337.541, 1, 0, 0, , , 1, 1, , 1, 21.35, 0.77, 2.54, 0.03, 0.98, 1, 47.98683167, -81.84858704, 4.8, 2.08, , , , 
1337.669, 1, 0, 0, , , 1, 1, , 1, 21.35, 0.77, 2.53, 0.01, 0.98, 1, 47.98683167, -81.84858704, 4.3, 2.31, , , , 
1337.83, 1, 0, 0, , , 1, 1, , 1, 21.35, 0.77, 2.52, -0.01, 0.98, 1, 47.98683167, -81.84858704, 4.72, 2.08, , , , 
1337.941, 1, 0, 0, , , 1, 1, , 1, 21.35, 0.76, 2.5, -0.06, 0.98, 1, 47.98683167, -81.84858704, 4.46, 2.31, , , , 
1338.117, 1, 0, 0, , , 1, 1, , 1, 21.35, 0.76, 2.48, -0.02, 0.98, 1, 47.98683167, -81.84858704, 4.75, 1.68, , , , 
1338.501, 1, 0, 0, , , 1, 1, , 1, 21.34, 0.78, 2.55, 0.04, 0.98, 1, 47.98683167, -81.84858704, 4.43, 1.74, , , , 
1338.917, 1, 0, 0, , , 1, 1, , 1, 21.35, 0.84, 2.75, 0.14, 0.98, 1, 47.98683167, -81.84858704, 4.59, 2, , , , 
1339.045, 1, 0, 0, , , 1, 1, , 1, 21.36, 0.86, 2.81, 0.13, 0.98, 1, 47.98683167, -81.84858704, 4.41, 2.57, , , , 
1339.173, 1, 0, 0, , , 1, 1, , 1, 21.36, 0.87, 2.86, 0.1, 0.98, 1, 47.98683167, -81.84858704, 4.66, 2.25, , , , 
1339.301, 1, 0, 0, , , 1, 1, , 1, 21.36, 0.88, 2.89, 0.09, 0.98, 1, 47.98683167, -81.84858704, 4.67, 2, , , , 
1339.445, 1, 0, 0, , , 1, 1, , 1, 21.36, 0.89, 2.92, 0.08, 0.98, 1, 47.98683167, -81.84858704, 4.46, 2.39, , , , 
1339.685, 1, 0, 0, , , 1, 1, , 1, 21.36, 0.9, 2.95, 0.04, 0.98, 1, 47.98683167, -81.84858704, 4.61, 2.45, , , , 
1339.797, 1, 0, 0, , , 1, 1, , 1, 21.37, 0.91, 2.97, 0.06, 0.98, 1, 47.98683167, -81.84858704, 4.83, 2.22, , , , 
1340.085, 1, 0, 0, , , 1, 1, , 1, 21.37, 0.91, 2.98, -0.01, 0.98, 1, 47.98683167, -81.84858704, 4.66, 2.42, , , , 
1340.373, 1, 0, 0, , , 1, 1, , 1, 21.37, 0.89, 2.92, -0.07, 0.98, 1, 47.98683167, -81.84858704, 4.54, 2.22, , , , 
1340.518, 1, 0, 0, , , 1, 1, , 1, 21.37, 0.88, 2.88, -0.08, 0.98, 1, 47.98683167, -81.84858704, 4.49, 1.88, , , , 
1340.645, 1, 0, 0, , , 1, 1, , 1, 21.36, 0.89, 2.93, 0.09, 0.98, 1, 47.98683167, -81.84858704, 4.06, 1.93, , , , 
1340.79, 1, 0, 0, , , 1, 1, , 1, 21.36, 0.89, 2.93, 0.03, 0.98, 1, 47.98683167, -81.84858704, 4.64, 2.05, , , , 
1341.061, 1, 0, 0, , , 1, 1, , 1, 21.37, 0.9, 2.97, 0.05, 0.98, 1, 47.98683167, -81.84858704, 4.69, 1.91, , , , 
1341.829, 1, 0, 0, , , 1, 1, , 1, 21.39, 0.92, 3.03, 0.03, 0.98, 1, 47.98683167, -81.84858704, 4.6, 2.05, , , , 
1342.101, 1, 0, 0, , , 1, 1, , 1, 21.39, 0.91, 2.98, -0.04, 0.98, 1, 47.98683167, -81.84858704, 4.8, 2.14, , , , 
1342.213, 1, 0, 0, , , 1, 1, , 1, 21.39, 0.89, 2.93, -0.14, 0.98, 1, 47.98683167, -81.84858704, 4.5, 2.31, , , , 
1342.389, 1, 0, 0, , , 1, 1, , 1, 21.39, 0.88, 2.88, -0.06, 0.98, 1, 47.98683167, -81.84858704, 4.61, 2.68, , , , 
1342.501, 1, 0, 0, , , 1, 1, , 1, 21.39, 0.87, 2.85, -0.1, 0.98, 1, 47.98683167, -81.84858704, 4.64, 1.91, , , , 
1342.661, 1, 0, 0, , , 1, 1, , 1, 21.4, 0.86, 2.81, -0.08, 0.98, 1, 47.98683167, -81.84858704, 4.26, 2.02, , , , 
1342.789, 1, 0, 0, , , 1, 1, , 1, 21.4, 0.85, 2.78, -0.1, 0.98, 1, 47.98683167, -81.84858704, 4.6, 2.31, , , , 
1342.932, 1, 0, 0, , , 1, 1, , 1, 21.4, 0.84, 2.75, -0.07, 0.98, 1, 47.98683167, -81.84858704, 4.47, 2.63, , , , 
1343.188, 1, 0, 0, , , 1, 1, , 1, 21.4, 0.84, 2.74, -0.02, 0.98, 1, 47.98683167, -81.84858704, 4.39, 2, , , , 
1343.316, 1, 0, 0, , , 1, 1, , 1, 21.4, 0.84, 2.75, -0.02, 0.98, 1, 47.98683167, -81.84858704, 4.52, 2.14, , , , 
1343.461, 1, 0, 0, , , 1, 1, , 1, 21.41, 0.83, 2.74, -0.04, 0.98, 1, 47.98683167, -81.84858704, 4.36, 2.06, , , , 
1343.588, 1, 0, 0, , , 1, 1, , 1, 21.41, 0.84, 2.74, 0.05, 0.98, 1, 47.98683167, -81.84858704, 4.49, 1.91, , , , 
1343.732, 1, 0, 0, , , 1, 1, , 1, 21.41, 0.84, 2.74, -0.02, 0.98, 1, 47.98683167, -81.84858704, 4, 1.76, , , , 
1343.956, 1, 0, 0, , , 1, 1, , 1, 21.41, 0.84, 2.76, 0.01, 0.98, 1, 47.98683167, -81.84858704, 4.17, 1.91, , , , 
1344.245, 1, 0, 0, , , 1, 1, , 1, 21.41, 0.85, 2.8, 0.05, 0.98, 1, 47.98683167, -81.84858704, 4.46, 1.91, , , , 
1344.356, 1, 0, 0, , , 1, 1, , 1, 21.41, 0.86, 2.83, 0.1, 0.98, 1, 47.98683167, -81.84858704, 4.32, 2.11, , , , 
1344.517, 1, 0, 0, , , 1, 1, , 1, 21.42, 0.87, 2.85, 0.05, 0.98, 1, 47.98683167, -81.84858704, 4.54, 1.85, , , , 
1344.804, 1, 0, 0, , , 1, 1, , 1, 21.42, 0.89, 2.92, 0.07, 0.98, 1, 47.98683167, -81.84858704, 4.12, 2.02, , , , 
1344.917, 1, 0, 0, , , 1, 1, , 1, 21.42, 0.9, 2.96, 0.12, 0.98, 1, 47.98683167, -81.84858704, 4.52, 1.68, , , , 
1345.076, 1, 0, 0, , , 1, 1, , 1, 21.42, 0.91, 2.99, 0.06, 0.98, 1, 47.98683167, -81.84858704, 4.15, 2.05, , , , 
1345.188, 1, 0, 0, , , 1, 1, , 1, 21.42, 0.91, 3, 0.04, 0.98, 1, 47.98683167, -81.84858704, 4.52, 1.88, , , , 
1345.334, 1, 0, 0, , , 1, 1, , 1, 21.42, 0.92, 3.02, 0.07, 0.98, 1, 47.98683167, -81.84858704, 4.29, 1.94, , , , 
1345.46, 1, 0, 0, , , 1, 1, , 1, 21.43, 0.92, 3.03, 0.04, 0.98, 1, 47.98683167, -81.84858704, 4.61, 2.03, , , , 
1345.604, 1, 0, 0, , , 1, 1, , 1, 21.43, 0.93, 3.05, 0.06, 0.98, 1, 47.98683167, -81.84858704, 4.52, 1.85, , , , 
1345.717, 1, 0, 0, , , 1, 1, , 1, 21.43, 0.93, 3.06, 0.03, 0.98, 1, 47.98683167, -81.84858704, 3.98, 2.39, , , , 
1345.86, 1, 0, 0, , , 1, 1, , 1, 21.43, 0.94, 3.07, 0.04, 0.98, 1, 47.98683167, -81.84858704, 4.48, 2.22, , , , 
1346.084, 1, 0, 0, , , 1, 1, , 1, 21.43, 0.94, 3.09, 0, 0.98, 1, 47.98683167, -81.84858704, 4.54, 1.85, , , , 
1346.212, 1, 0, 0, , , 1, 1, , 1, 21.43, 0.94, 3.08, -0.01, 0.98, 1, 47.98683167, -81.84858704, 4.54, 2.05, , , , 
1346.676, 1, 0, 0, , , 1, 1, , 1, 21.44, 0.92, 3.02, -0.04, 0.98, 1, 47.98683167, -81.84858704, 4.49, 2, , , , 
1346.932, 1, 0, 0, , , 1, 1, , 1, 21.44, 0.9, 2.94, -0.09, 0.98, 1, 47.98683167, -81.84858704, 4.6, 1.82, , , , 
1347.06, 1, 0, 0, , , 1, 1, , 1, 21.44, 0.89, 2.91, -0.11, 0.98, 1, 47.98683167, -81.84858704, 4.67, 2.31, , , , 
1347.204, 1, 0, 0, , , 1, 1, , 1, 21.44, 0.87, 2.86, -0.12, 0.98, 1, 47.98683167, -81.84858704, 4.57, 2.56, , , , 
1347.332, 1, 0, 0, , , 1, 1, , 1, 21.44, 0.86, 2.83, -0.07, 0.98, 1, 47.98683167, -81.84858704, 4.74, 1.79, , , , 
1347.476, 1, 0, 0, , , 1, 1, , 1, 21.45, 0.85, 2.78, -0.08, 0.98, 1, 47.98683167, -81.84858704, 4.74, 2.22, , , , 
1347.604, 1, 0, 0, , , 1, 1, , 1, 21.45, 0.84, 2.75, -0.09, 0.98, 1, 47.98683167, -81.84858704, 4.63, 2.08, , , , 
1347.86, 1, 0, 0, , , 1, 1, , 1, 21.45, 0.82, 2.7, -0.07, 0.98, 1, 47.98683167, -81.84858704, 4.38, 2.31, , , , 
1348.004, 1, 0, 0, , , 1, 1, , 1, 21.45, 0.81, 2.66, -0.06, 0.98, 1, 47.98683167, -81.84858704, 4.64, 1.85, , , , 
1348.244, 1, 0, 0, , , 1, 1, , 1, 21.45, 0.8, 2.63, -0.03, 0.98, 1, 47.98683167, -81.84858704, 4.15, 1.79, , , , 
1348.5, 1, 0, 0, , , 1, 1, , 1, 21.45, 0.78, 2.57, -0.07, 0.98, 1, 47.98683167, -81.84858704, 4.4, 2.02, , , , 
1348.676, 1, 0, 0, , , 1, 1, , 1, 21.45, 0.78, 2.54, -0.03, 0.98, 1, 47.98683167, -81.84858704, 4.32, 2.14, , , , 
1348.82, 1, 0, 0, , , 1, 1, , 1, 21.46, 0.76, 2.51, -0.11, 0.98, 1, 47.98683167, -81.84858704, 4.58, 2.45, , , , 
1349.027, 1, 0, 0, , , 1, 1, , 1, 21.46, 0.75, 2.46, -0.05, 0.98, 1, 47.98683167, -81.84858704, 4.37, 1.99, , , , 
1349.299, 1, 0, 0, , , 1, 1, , 1, 21.46, 0.71, 2.33, -0.14, 0.98, 1, 47.98683167, -81.84858704, 4.57, 1.82, , , , 
1349.411, 1, 0, 0, , , 1, 1, , 1, 21.46, 0.69, 2.28, -0.14, 0.98, 1, 47.98683167, -81.84858704, 4.35, 1.77, , , , 
1349.571, 1, 0, 0, , , 1, 1, , 1, 21.46, 0.68, 2.24, -0.05, 0.98, 1, 47.98683167, -81.84858704, 4.54, 2.45, , , , 
1349.699, 1, 0, 0, , , 1, 1, , 1, 21.47, 0.67, 2.2, -0.07, 0.98, 1, 47.98683167, -81.84858704, 4.61, 2.08, , , , 
1349.892, 1, 0, 0, , , 1, 1, , 1, 21.47, 0.66, 2.17, -0.04, 0.98, 1, 47.98683167, -81.84858704, 4.75, 2.11, , , , 
1350.147, 1, 0, 0, , , 1, 1, , 1, 21.47, 0.65, 2.15, -0.02, 0.98, 1, 47.98683167, -81.84858704, 4.64, 2.2, , , , 
1350.276, 1, 0, 0, , , 1, 1, , 1, 21.47, 0.65, 2.15, 0.03, 0.98, 1, 47.98683167, -81.84858704, 4.61, 2.39, , , , 
1350.419, 1, 0, 0, , , 1, 1, , 1, 21.47, 0.66, 2.16, 0.05, 0.98, 1, 47.98683167, -81.84858704, 4.72, 2.39, , , , 
1350.547, 1, 0, 0, , , 1, 1, , 1, 21.47, 0.66, 2.16, -0.02, 0.98, 1, 47.98683167, -81.84858704, 4.89, 1.85, , , , 
1351.555, 1, 0, 0, , , 1, 1, , 1, 21.49, 0.66, 2.17, 0, 0.98, 1, 47.98683167, -81.84858704, 4.35, 2.31, , , , 
1351.875, 1, 0, 0, , , 1, 1, , 1, 21.49, 0.66, 2.17, 0, 0.98, 1, 47.98683167, -81.84858704, 4.39, 2.07, , , , 
1352.019, 1, 0, 0, , , 1, 1, , 1, 21.49, 0.66, 2.18, 0.02, 0.98, 1, 47.98683167, -81.84858704, 4.24, 2.25, , , , 
1352.291, 1, 0, 0, , , 1, 1, , 1, 21.49, 0.67, 2.21, 0.05, 0.98, 1, 47.98683167, -81.84858704, 4.46, 2.36, , , , 
1352.419, 1, 0, 0, , , 1, 1, , 1, 21.49, 0.68, 2.23, 0.07, 0.98, 1, 47.98683167, -81.84858704, 4.64, 1.85, , , , 
1352.564, 1, 0, 0, , , 1, 1, , 1, 21.5, 0.68, 2.24, 0.02, 0.98, 1, 47.98683167, -81.84858704, 4.59, 1.93, , , , 
1352.675, 1, 0, 0, , , 1, 1, , 1, 21.5, 0.69, 2.27, 0.1, 0.98, 1, 47.98683167, -81.84858704, 4.27, 2.4, , , , 
1352.819, 1, 0, 0, , , 1, 1, , 1, 21.5, 0.7, 2.3, 0.07, 0.98, 1, 47.98683167, -81.84858704, 4.66, 1.85, , , , 
1352.947, 1, 0, 0, , , 1, 1, , 1, 21.5, 0.71, 2.33, 0.08, 0.98, 1, 47.98683167, -81.84858704, 4.72, 2.34, , , , 
1353.091, 1, 0, 0, , , 1, 1, , 1, 21.5, 0.72, 2.36, 0.07, 0.98, 1, 47.98683167, -81.84858704, 4.74, 2.08, , , , 
1353.316, 1, 0, 0, , , 1, 1, , 1, 21.5, 0.73, 2.4, 0.05, 0.98, 1, 47.98683167, -81.84858704, 4.55, 2.02, , , , 
1353.443, 1, 0, 0, , , 1, 1, , 1, 21.5, 0.74, 2.42, 0.07, 0.98, 1, 47.98683167, -81.84858704, 4.23, 2.33, , , , 
1353.604, 1, 0, 0, , , 1, 1, , 1, 21.51, 0.74, 2.44, 0.02, 0.98, 1, 47.98683167, -81.84858704, 4.54, 1.68, , , , 
1353.715, 1, 0, 0, , , 1, 1, , 1, 21.49, 0.77, 2.54, 0.3, 0.98, 1, 47.98683167, -81.84858704, 4.71, 1.79, , , , 
1353.891, 1, 0, 0, , , 1, 1, , 1, 21.5, 0.8, 2.63, 0.17, 0.98, 1, 47.98683167, -81.84858704, 4.35, 2.39, , , , 
1354.003, 1, 0, 0, , , 1, 1, , 1, 21.5, 0.83, 2.72, 0.26, 0.98, 1, 47.98683167, -81.84858704, 4.66, 1.91, , , , 
1354.163, 1, 0, 0, , , 1, 1, , 1, 21.51, 0.85, 2.8, 0.16, 0.98, 1, 47.98683167, -81.84858704, 4.72, 2.22, , , , 
1354.291, 1, 0, 0, , , 1, 1, , 1, 21.51, 0.88, 2.89, 0.24, 0.98, 1, 47.98683167, -81.84858704, 4.62, 2.05, , , , 
1354.435, 1, 0, 0, , , 1, 1, , 1, 21.51, 0.9, 2.95, 0.14, 0.98, 1, 47.98683167, -81.84858704, 4.46, 2.11, , , , 
1354.547, 1, 0, 0, , , 1, 1, , 1, 21.52, 0.92, 3.01, 0.15, 0.98, 1, 47.98683167, -81.84858704, 4.52, 2.34, , , , 
1354.707, 1, 0, 0, , , 1, 1, , 1, 21.52, 0.93, 3.05, 0.07, 0.98, 1, 47.98683167, -81.84858704, 4.46, 1.77, , , , 
1354.819, 1, 0, 0, , , 1, 1, , 1, 21.52, 0.94, 3.08, 0.09, 0.98, 1, 47.98683167, -81.84858704, 4.71, 1.88, , , , 
1354.979, 1, 0, 0, , , 1, 1, , 1, 21.52, 0.95, 3.12, 0.06, 0.98, 1, 47.98683167, -81.84858704, 4.53, 2.34, , , , 
1355.091, 1, 0, 0, , , 1, 1, , 1, 21.52, 0.95, 3.13, 0.03, 0.98, 1, 47.98683167, -81.84858704, 4.15, 1.74, , , , 
1355.234, 1, 0, 0, , , 1, 1, , 1, 21.52, 0.95, 3.13, 0.03, 0.98, 1, 47.98683167, -81.84858704, 4.71, 1.85, , , , 
1355.459, 1, 0, 0, , , 1, 1, , 1, 21.52, 0.95, 3.13, 0.01, 0.98, 1, 47.98683167, -81.84858704, 4.96, 1.79, , , , 
1355.571, 1, 0, 0, , , 1, 1, , 1, 21.53, 0.94, 3.1, -0.05, 0.98, 1, 47.98683167, -81.84858704, 3.63, 2.47, , , , 
1355.73, 1, 0, 0, , , 1, 1, , 1, 21.53, 0.93, 3.06, -0.06, 0.98, 1, 47.98683167, -81.84858704, 5.06, 1.71, , , , 
1355.875, 1, 0, 0, , , 1, 1, , 1, 21.53, 0.92, 3.02, -0.06, 0.99, 1, 47.98683167, -81.84858704, 3.68, 2.81, , , , 
1356.034, 1, 0, 0, , , 1, 1, , 1, 21.53, 0.91, 3, -0.04, 0.98, 1, 47.98683167, -81.84858704, 4.37, 1.31, , , , 
1356.307, 1, 0, 0, , , 1, 1, , 1, 21.53, 0.9, 2.95, -0.04, 0.99, 1, 47.98683167, -81.84858704, 2.82, 2.83, , , , 
1356.418, 1, 0, 0, , , 1, 1, , 1, 21.54, 0.89, 2.92, -0.09, 0.98, 1, 47.98683167, -81.84858704, 4.58, 1.45, , , , 
1356.579, 1, 0, 0, , , 1, 1, , 1, 21.54, 0.88, 2.89, -0.05, 0.98, 1, 47.98683167, -81.84858704, 4.18, 4.5, , , , 
1356.691, 1, 0, 0, , , 1, 1, , 1, 21.54, 0.88, 2.87, -0.03, 0.98, 1, 47.98683167, -81.84858704, 5.41, 1.59, , , , 
1356.963, 1, 0, 0, , , 1, 1, , 1, 21.54, 0.87, 2.84, -0.05, 0.98, 1, 47.98683167, -81.84858704, 4.38, 2.31, , , , 
1357.106, 1, 0, 0, , , 1, 1, , 1, 21.54, 0.86, 2.83, -0.06, 0.98, 1, 47.98683167, -81.84858704, 4.46, 1.68, , , , 
1357.234, 1, 0, 0, , , 1, 1, , 1, 21.55, 0.85, 2.8, -0.05, 0.98, 1, 47.98683167, -81.84858704, 4.34, 2.13, , , , 
1357.378, 1, 0, 0, , , 1, 1, , 1, 21.55, 0.84, 2.77, -0.04, 0.98, 1, 47.98683167, -81.84858704, 5.36, 1.85, , , , 
1357.49, 1, 0, 0, , , 1, 1, , 1, 21.55, 0.84, 2.76, 0, 0.98, 1, 47.98683167, -81.84858704, 3.72, 2.07, , , , 
1357.65, 1, 0, 0, , , 1, 1, , 1, 21.55, 0.83, 2.74, -0.04, 0.98, 1, 47.98683167, -81.84858704, 4.74, 2.02, , , , 
1357.842, 1, 0, 0, , , 1, 1, , 1, 21.55, 0.83, 2.73, 0.01, 0.98, 1, 47.98683167, -81.84858704, 4.83, 2.25, , , , 
1358.163, 1, 0, 0, , , 1, 1, , 1, 21.56, 0.83, 2.71, -0.01, 0.98, 1, 47.98683167, -81.84858704, 4.94, 2.22, , , , 
1358.562, 1, 0, 0, , , 1, 1, , 1, 21.56, 0.82, 2.7, -0.02, 0.98, 1, 47.98683167, -81.84858704, 4.72, 2.11, , , , 
1358.706, 1, 0, 0, , , 1, 1, , 1, 21.56, 0.82, 2.7, 0.02, 0.98, 1, 47.98683167, -81.84858704, 4.44, 1.85, , , , 
1358.978, 1, 0, 0, , , 1, 1, , 1, 21.57, 0.82, 2.7, 0.01, 0.98, 1, 47.98683167, -81.84858704, 4.52, 2.56, , , , 
1359.106, 1, 0, 0, , , 1, 1, , 1, 21.57, 0.82, 2.69, 0.01, 0.98, 1, 47.98683167, -81.84858704, 4.6, 1.65, , , , 
1359.25, 1, 0, 0, , , 1, 1, , 1, 21.57, 0.82, 2.69, 0, 0.98, 1, 47.98683167, -81.84858704, 4.29, 1.77, , , , 
1359.362, 1, 0, 0, , , 1, 1, , 1, 21.57, 0.83, 2.71, 0.05, 0.98, 1, 47.98683167, -81.84858704, 4.78, 2.57, , , , 
1359.634, 1, 0, 0, , , 1, 1, , 1, 21.58, 0.82, 2.68, -0.05, 0.98, 1, 47.98683167, -81.84858704, 4.49, 2.11, , , , 
1359.778, 1, 0, 0, , , 1, 1, , 1, 21.58, 0.81, 2.65, -0.09, 0.98, 1, 47.98683167, -81.84858704, 5.11, 2.42, , , , 
1359.906, 1, 0, 0, , , 1, 1, , 1, 21.58, 0.8, 2.62, -0.1, 0.98, 1, 47.98683167, -81.84858704, 4.46, 2.08, , , , 
1360.114, 1, 0, 0, , , 1, 1, , 1, 21.58, 0.78, 2.57, -0.08, 0.98, 1, 47.98683167, -81.84858704, 4.45, 2.42, , , , 
